timestamp,bpf_cpu_time_us,platform_power,node_type
1695118963,519.3333333333334,513.0,1
1695118966,521.6666666666667,513.0,1
1695118969,507.6666666666667,513.0,1
1695118972,455.6666666666667,666.0,1
1695118975,28951.666666666668,1005.0,1
1695118978,29016.333333333332,1017.0,1
1695118981,28961.333333333336,1017.0,1
1695118984,28895.666666666668,1017.0,1
1695118987,29069.333333333336,1017.0,1
1695118990,28966.0,1026.0,1
1695118993,28988.0,1026.0,1
1695118996,29118.0,1023.0,1
1695118999,28964.333333333332,1029.0,1
1695119002,27707.333333333336,1029.0,1
1695119005,855.0,525.0,1
1695119008,487.0,513.0,1
1695119011,442.6666666666667,513.0,1
1695119014,495.6666666666667,513.0,1
1695119017,572.6666666666666,516.0,1
1695119020,22253.0,1020.0,1
1695119023,28864.666666666668,1014.0,1
1695119026,29074.666666666664,1014.0,1
1695119029,28774.666666666664,1023.0,1
1695119032,28898.666666666668,1017.0,1
1695119035,29034.333333333332,1029.0,1
1695119038,29048.666666666668,1032.0,1
1695119041,28976.0,1026.0,1
1695119044,28921.333333333332,1026.0,1
1695119047,29009.333333333332,1026.0,1
1695119050,10262.0,522.0,1
1695119053,530.3333333333334,516.0,1
1695119056,534.3333333333334,513.0,1
1695119059,504.6666666666667,513.0,1
1695119062,535.3333333333334,513.0,1
1695119065,604.6666666666667,600.0,1
1695119068,4217.666666666667,714.0,1
1695119071,4243.666666666667,711.0,1
1695119074,4233.333333333334,711.0,1
1695119077,4380.0,714.0,1
1695119080,4291.333333333333,711.0,1
1695119083,4248.333333333333,708.0,1
1695119086,4271.666666666666,711.0,1
1695119089,4265.333333333334,705.0,1
1695119092,4292.0,708.0,1
1695119095,2782.3333333333335,537.0,1
1695119098,529.3333333333333,513.0,1
1695119101,495.3333333333333,513.0,1
1695119104,439.6666666666667,513.0,1
1695119107,543.6666666666666,513.0,1
1695119110,573.6666666666667,753.0,1
1695119113,7941.333333333334,756.0,1
1695119116,7928.0,756.0,1
1695119119,7935.333333333333,756.0,1
1695119122,7903.333333333333,756.0,1
1695119125,7906.999999999999,753.0,1
1695119128,7905.333333333333,756.0,1
1695119131,7916.0,753.0,1
1695119134,7892.333333333333,756.0,1
1695119137,7958.666666666667,756.0,1
1695119140,5077.333333333334,600.0,1
1695119143,575.0,513.0,1
1695119146,664.6666666666666,513.0,1
1695119149,537.0,513.0,1
1695119152,567.0,513.0,1
1695119155,528.6666666666666,774.0,1
1695119158,14489.666666666668,897.0,1
1695119161,14354.999999999998,894.0,1
1695119164,14425.666666666668,897.0,1
1695119167,14486.0,897.0,1
1695119170,14523.333333333334,897.0,1
1695119173,14480.666666666666,897.0,1
1695119176,14458.0,900.0,1
1695119179,14505.000000000002,894.0,1
1695119182,14420.666666666668,897.0,1
1695119185,10574.0,840.0,1
1695119188,591.6666666666666,513.0,1
1695119191,533.0,513.0,1
1695119194,508.0,513.0,1
1695119197,538.6666666666666,513.0,1
1695119200,546.0,711.0,1
1695119203,22619.0,903.0,1
1695119206,22553.0,906.0,1
1695119209,22548.333333333332,900.0,1
1695119212,22629.333333333332,912.0,1
1695119215,22559.0,915.0,1
1695119218,22603.000000000004,909.0,1
1695119221,22608.0,912.0,1
1695119224,22646.333333333336,915.0,1
1695119227,22585.999999999996,912.0,1
1695119230,17843.333333333336,936.0,1
1695119233,548.6666666666666,513.0,1
1695119236,498.0,513.0,1
1695119239,537.0,513.0,1
1695119242,515.3333333333334,513.0,1
1695119245,523.6666666666666,570.0,1
1695119248,27749.0,924.0,1
1695119251,27621.0,918.0,1
1695119254,27866.666666666668,909.0,1
1695119257,27894.666666666664,909.0,1
1695119260,27808.333333333336,918.0,1
1695119263,27742.0,915.0,1
1695119266,27806.333333333332,918.0,1
1695119269,27899.333333333332,912.0,1
1695119272,27697.666666666664,915.0,1
1695119275,25173.666666666664,915.0,1
1695119278,560.0,522.0,1
1695119281,561.0,513.0,1
1695119284,521.6666666666667,513.0,1
1695119287,521.3333333333333,513.0,1
1695119290,516.0,513.0,1
1695119293,19962.666666666664,915.0,1
1695119296,27758.333333333332,918.0,1
1695119299,27793.333333333332,915.0,1
1695119302,27713.333333333332,918.0,1
1695119305,27551.666666666668,924.0,1
1695119308,27842.666666666668,924.0,1
1695119311,27774.0,918.0,1
1695119314,27615.0,921.0,1
1695119317,27856.666666666668,918.0,1
1695119320,27913.000000000004,915.0,1
1695119323,8905.0,513.0,1
1695119326,577.0,513.0,1
1695119329,505.0,513.0,1
1695119332,505.3333333333333,513.0,1
1695119335,537.6666666666667,513.0,1
1695119338,549.0,735.0,1
1695119341,4283.0,744.0,1
1695119344,4280.666666666667,747.0,1
1695119347,4273.333333333334,744.0,1
1695119350,4274.333333333334,738.0,1
1695119353,4245.333333333333,744.0,1
1695119356,4263.0,747.0,1
1695119359,4259.333333333334,744.0,1
1695119362,4278.666666666667,750.0,1
1695119365,4306.333333333333,744.0,1
1695119368,2758.3333333333335,597.0,1
1695119371,536.0,513.0,1
1695119374,543.0,513.0,1
1695119377,531.0,513.0,1
1695119380,522.3333333333333,513.0,1
1695119383,577.6666666666666,750.0,1
1695119386,7970.999999999999,801.0,1
1695119389,7910.0,807.0,1
1695119392,7946.999999999999,801.0,1
1695119395,7957.0,804.0,1
1695119398,7964.333333333333,804.0,1
1695119401,7949.333333333333,801.0,1
1695119404,7954.0,807.0,1
1695119407,7974.0,798.0,1
1695119410,7982.666666666667,801.0,1
1695119413,5486.333333333333,696.0,1
1695119416,553.0,522.0,1
1695119419,496.3333333333333,513.0,1
1695119422,487.66666666666663,513.0,1
1695119425,502.0,513.0,1
1695119428,738.3333333333333,990.0,1
1695119431,14536.666666666668,993.0,1
1695119434,14534.333333333334,993.0,1
1695119437,14551.0,993.0,1
1695119440,14568.666666666666,993.0,1
1695119443,14541.999999999998,990.0,1
1695119446,14741.666666666666,1002.0,1
1695119449,14538.666666666668,999.0,1
1695119452,14565.0,996.0,1
1695119455,14570.333333333334,996.0,1
1695119458,8222.333333333334,708.0,1
1695119461,495.0,519.0,1
1695119464,465.6666666666667,513.0,1
1695119467,507.66666666666663,513.0,1
1695119470,461.0,513.0,1
1695119473,505.3333333333333,606.0,1
1695119476,22595.0,999.0,1
1695119479,22698.666666666664,999.0,1
1695119482,22607.666666666668,1002.0,1
1695119485,22672.666666666668,999.0,1
1695119488,22757.0,1002.0,1
1695119491,22694.0,996.0,1
1695119494,22716.666666666664,1002.0,1
1695119497,22706.333333333332,999.0,1
1695119500,22660.333333333332,1008.0,1
1695119503,19468.0,996.0,1
1695119506,495.6666666666667,513.0,1
1695119509,554.6666666666666,513.0,1
1695119512,514.0,513.0,1
1695119515,474.6666666666667,513.0,1
1695119518,534.3333333333334,552.0,1
1695119521,27710.333333333336,990.0,1
1695119524,27825.666666666668,999.0,1
1695119527,27977.0,996.0,1
1695119530,28034.666666666668,996.0,1
1695119533,28068.666666666668,999.0,1
1695119536,28009.333333333332,1005.0,1
1695119539,27998.333333333336,996.0,1
1695119542,28021.333333333332,1002.0,1
1695119545,27960.0,996.0,1
1695119548,26559.0,1032.0,1
1695119551,870.3333333333333,513.0,1
1695119554,669.6666666666667,519.0,1
1695119557,515.3333333333334,513.0,1
1695119560,493.0,513.0,1
1695119563,524.3333333333334,513.0,1
1695119566,449.0,999.0,1
1695119569,28019.666666666668,1002.0,1
1695119572,28041.333333333336,1002.0,1
1695119575,27784.666666666668,990.0,1
1695119578,27912.0,996.0,1
1695119581,27912.333333333336,999.0,1
1695119584,28209.0,1011.0,1
1695119587,27879.333333333332,1002.0,1
1695119590,28092.666666666664,996.0,1
1695119593,28092.666666666668,996.0,1
1695119596,11634.666666666666,528.0,1
1695119599,495.0,513.0,1
1695119602,486.0,519.0,1
1695119605,511.0,525.0,1
1695119608,516.6666666666667,513.0,1
1695119611,582.3333333333333,669.0,1
1695119614,4328.0,783.0,1
1695119617,4314.666666666667,786.0,1
1695119620,4278.0,777.0,1
1695119623,4342.0,789.0,1
1695119626,4297.666666666667,780.0,1
1695119629,4317.0,786.0,1
1695119632,4324.666666666666,783.0,1
1695119635,4274.0,786.0,1
1695119638,4229.666666666666,780.0,1
1695119641,3317.333333333333,759.0,1
1695119644,640.6666666666667,513.0,1
1695119647,539.6666666666667,513.0,1
1695119650,495.0,513.0,1
1695119653,503.66666666666663,513.0,1
1695119656,576.0,666.0,1
1695119659,7956.666666666666,867.0,1
1695119662,7944.000000000001,873.0,1
1695119665,7947.333333333333,870.0,1
1695119668,8008.333333333333,873.0,1
1695119671,7978.666666666667,876.0,1
1695119674,7941.666666666667,876.0,1
1695119677,8018.0,885.0,1
1695119680,7972.333333333333,885.0,1
1695119683,7931.333333333333,882.0,1
1695119686,6173.333333333334,888.0,1
1695119689,526.6666666666667,519.0,1
1695119692,527.0,513.0,1
1695119695,508.33333333333337,513.0,1
1695119698,511.3333333333333,513.0,1
1695119701,565.0,570.0,1
1695119704,14640.666666666668,1125.0,1
1695119707,14614.333333333334,1125.0,1
1695119710,14589.333333333334,1128.0,1
1695119713,14607.666666666668,1128.0,1
1695119716,14621.666666666666,1134.0,1
1695119719,14502.0,1131.0,1
1695119722,14600.333333333334,1134.0,1
1695119725,14731.0,1143.0,1
1695119728,14619.333333333332,1137.0,1
1695119731,12495.333333333334,1140.0,1
1695119734,492.3333333333333,513.0,1
1695119737,570.0,513.0,1
1695119740,534.0,513.0,1
1695119743,647.6666666666666,513.0,1
1695119746,565.6666666666667,561.0,1
1695119749,22591.333333333336,1128.0,1
1695119752,22712.666666666664,1137.0,1
1695119755,22754.333333333332,1131.0,1
1695119758,22684.666666666664,1137.0,1
1695119761,22759.0,1143.0,1
1695119764,22709.0,1143.0,1
1695119767,22766.0,1146.0,1
1695119770,22684.0,1149.0,1
1695119773,22730.666666666668,1146.0,1
1695119776,21724.000000000004,1140.0,1
1695119779,553.3333333333333,513.0,1
1695119782,513.3333333333334,513.0,1
1695119785,494.3333333333333,513.0,1
1695119788,661.6666666666666,513.0,1
1695119791,505.3333333333333,552.0,1
1695119794,27361.000000000004,1116.0,1
1695119797,27827.333333333332,1116.0,1
1695119800,28082.999999999996,1116.0,1
1695119803,28040.333333333332,1119.0,1
1695119806,28030.666666666668,1116.0,1
1695119809,27996.333333333336,1116.0,1
1695119812,28119.0,1122.0,1
1695119815,28122.666666666668,1128.0,1
1695119818,27861.999999999996,1131.0,1
1695119821,27610.0,1128.0,1
1695119824,1755.0,522.0,1
1695119827,560.0,519.0,1
1695119830,530.3333333333333,513.0,1
1695119833,500.3333333333333,513.0,1
1695119836,553.0,519.0,1
1695119839,418.33333333333337,1116.0,1
1695119842,28090.333333333332,1110.0,1
1695119845,27965.666666666668,1113.0,1
1695119848,27831.666666666664,1119.0,1
1695119851,27807.333333333332,1107.0,1
1695119854,28107.333333333336,1131.0,1
1695119857,27843.333333333336,1131.0,1
1695119860,27838.666666666664,1125.0,1
1695119863,28195.333333333336,1128.0,1
1695119866,27993.333333333332,1128.0,1
1695119869,10429.666666666666,564.0,1
1695119872,553.3333333333334,513.0,1
1695119875,509.6666666666667,516.0,1
1695119878,518.0,513.0,1
1695119881,530.0,516.0,1
1695119884,580.3333333333334,726.0,1
1695119887,4253.333333333334,738.0,1
1695119890,4271.666666666667,723.0,1
1695119893,4283.666666666667,729.0,1
1695119896,4242.333333333334,726.0,1
1695119899,4304.333333333333,729.0,1
1695119902,4249.0,729.0,1
1695119905,4243.666666666667,732.0,1
1695119908,4342.666666666667,738.0,1
1695119911,4256.666666666666,726.0,1
1695119914,2345.333333333333,576.0,1
1695119917,572.3333333333333,513.0,1
1695119920,532.3333333333333,513.0,1
1695119923,520.0,513.0,1
1695119926,497.0,513.0,1
1695119929,567.3333333333334,705.0,1
1695119932,7956.0,753.0,1
1695119935,7887.666666666667,750.0,1
1695119938,7891.0,756.0,1
1695119941,7908.333333333334,750.0,1
1695119944,7867.333333333333,756.0,1
1695119947,7940.0,750.0,1
1695119950,7938.333333333334,753.0,1
1695119953,7943.666666666666,759.0,1
1695119956,7915.333333333334,756.0,1
1695119959,4852.333333333333,672.0,1
1695119962,556.0,513.0,1
1695119965,504.0,513.0,1
1695119968,491.0,513.0,1
1695119971,530.3333333333333,513.0,1
1695119974,587.3333333333334,726.0,1
1695119977,14447.666666666666,906.0,1
1695119980,14466.333333333334,900.0,1
1695119983,14435.333333333332,900.0,1
1695119986,14425.666666666666,900.0,1
1695119989,14460.0,912.0,1
1695119992,14454.0,903.0,1
1695119995,14419.666666666666,903.0,1
1695119998,14412.0,909.0,1
1695120001,14460.0,906.0,1
1695120004,9234.0,561.0,1
1695120007,535.3333333333333,513.0,1
1695120010,516.6666666666667,513.0,1
1695120013,501.33333333333337,513.0,1
1695120016,502.0,513.0,1
1695120019,577.0,909.0,1
1695120022,22522.333333333336,909.0,1
1695120025,22563.666666666668,915.0,1
1695120028,22711.666666666664,921.0,1
1695120031,22604.333333333332,918.0,1
1695120034,22562.333333333332,909.0,1
1695120037,22650.666666666668,912.0,1
1695120040,22642.666666666664,921.0,1
1695120043,22575.666666666668,915.0,1
1695120046,22833.0,909.0,1
1695120049,16638.0,792.0,1
1695120052,694.6666666666667,513.0,1
1695120055,499.66666666666663,513.0,1
1695120058,518.0,513.0,1
1695120061,524.6666666666666,513.0,1
1695120064,509.3333333333333,840.0,1
1695120067,27558.666666666668,918.0,1
1695120070,27737.666666666668,921.0,1
1695120073,27547.0,915.0,1
1695120076,27681.333333333336,921.0,1
1695120079,27599.666666666668,918.0,1
1695120082,27524.666666666668,915.0,1
1695120085,27521.666666666664,924.0,1
1695120088,27568.333333333332,921.0,1
1695120091,27663.333333333332,921.0,1
1695120094,23962.666666666664,987.0,1
1695120097,524.3333333333334,513.0,1
1695120100,550.0,513.0,1
1695120103,504.33333333333337,513.0,1
1695120106,495.0,513.0,1
1695120109,591.3333333333334,543.0,1
1695120112,21406.666666666664,921.0,1
1695120115,27630.0,918.0,1
1695120118,27623.0,921.0,1
1695120121,27674.666666666664,924.0,1
1695120124,27761.333333333332,921.0,1
1695120127,27680.333333333336,918.0,1
1695120130,27705.0,921.0,1
1695120133,27539.0,924.0,1
1695120136,27678.333333333336,918.0,1
1695120139,27630.333333333332,915.0,1
1695120142,8822.666666666666,555.0,1
1695120145,526.6666666666666,513.0,1
1695120148,455.0,513.0,1
1695120151,567.0,513.0,1
1695120154,519.3333333333334,519.0,1
1695120157,614.6666666666666,714.0,1
1695120160,4346.0,765.0,1
1695120163,4319.666666666666,759.0,1
1695120166,4314.0,756.0,1
1695120169,4347.666666666667,750.0,1
1695120172,4458.0,753.0,1
1695120175,4271.0,753.0,1
1695120178,4291.333333333333,756.0,1
1695120181,4312.0,753.0,1
1695120184,4267.0,753.0,1
1695120187,2657.6666666666665,513.0,1
1695120190,524.3333333333333,525.0,1
1695120193,534.6666666666666,513.0,1
1695120196,504.33333333333337,513.0,1
1695120199,513.6666666666667,513.0,1
1695120202,598.0,645.0,1
1695120205,7934.666666666667,798.0,1
1695120208,7986.666666666667,798.0,1
1695120211,7963.333333333333,804.0,1
1695120214,7992.666666666667,801.0,1
1695120217,8036.333333333333,804.0,1
1695120220,7985.666666666667,798.0,1
1695120223,8032.0,801.0,1
1695120226,7985.666666666667,798.0,1
1695120229,7957.0,795.0,1
1695120232,5517.333333333334,570.0,1
1695120235,532.0,513.0,1
1695120238,502.0,513.0,1
1695120241,498.66666666666663,513.0,1
1695120244,520.3333333333334,513.0,1
1695120247,543.6666666666666,963.0,1
1695120250,14524.333333333334,990.0,1
1695120253,14536.0,993.0,1
1695120256,14467.666666666668,996.0,1
1695120259,14542.666666666666,990.0,1
1695120262,14521.666666666666,990.0,1
1695120265,14536.999999999998,996.0,1
1695120268,14485.0,996.0,1
1695120271,14630.0,996.0,1
1695120274,14514.666666666666,999.0,1
1695120277,10921.0,816.0,1
1695120280,560.6666666666666,516.0,1
1695120283,511.66666666666663,522.0,1
1695120286,659.0,513.0,1
1695120289,455.0,516.0,1
1695120292,520.3333333333333,846.0,1
1695120295,22646.333333333332,1002.0,1
1695120298,22704.0,1005.0,1
1695120301,22639.0,999.0,1
1695120304,22738.333333333332,1002.0,1
1695120307,22664.333333333336,1002.0,1
1695120310,22723.0,1002.0,1
1695120313,22704.666666666668,999.0,1
1695120316,22655.0,1002.0,1
1695120319,22658.666666666668,1005.0,1
1695120322,19223.0,1011.0,1
1695120325,536.6666666666667,519.0,1
1695120328,542.6666666666667,513.0,1
1695120331,516.0,513.0,1
1695120334,524.6666666666667,513.0,1
1695120337,569.6666666666666,591.0,1
1695120340,27378.0,1002.0,1
1695120343,27928.0,1002.0,1
1695120346,27668.666666666664,1002.0,1
1695120349,27609.666666666668,1005.0,1
1695120352,27837.333333333332,1005.0,1
1695120355,27797.666666666668,1005.0,1
1695120358,27829.0,1005.0,1
1695120361,27936.333333333336,1002.0,1
1695120364,27826.333333333336,1005.0,1
1695120367,27667.0,1008.0,1
1695120370,2580.0,513.0,1
1695120373,528.6666666666666,513.0,1
1695120376,499.3333333333333,513.0,1
1695120379,526.6666666666666,513.0,1
1695120382,565.6666666666666,525.0,1
1695120385,20096.666666666668,1005.0,1
1695120388,27667.0,999.0,1
1695120391,27829.333333333332,1002.0,1
1695120394,27872.666666666668,999.0,1
1695120397,27614.333333333332,1008.0,1
1695120400,27615.666666666668,1005.0,1
1695120403,27697.333333333332,1008.0,1
1695120406,27611.0,1008.0,1
1695120409,27689.0,1008.0,1
1695120412,27903.333333333336,1005.0,1
1695120415,10089.333333333334,513.0,1
1695120418,648.0,516.0,1
1695120421,526.6666666666666,516.0,1
1695120424,490.66666666666663,513.0,1
1695120427,517.0,513.0,1
1695120430,587.3333333333334,600.0,1
1695120433,4247.666666666667,789.0,1
1695120436,4290.333333333334,795.0,1
1695120439,4289.0,789.0,1
1695120442,4300.0,792.0,1
1695120445,4291.666666666667,795.0,1
1695120448,4302.333333333334,798.0,1
1695120451,4250.333333333334,798.0,1
1695120454,4261.0,798.0,1
1695120457,4304.0,795.0,1
1695120460,3120.333333333333,609.0,1
1695120463,544.3333333333334,513.0,1
1695120466,473.33333333333337,513.0,1
1695120469,518.6666666666666,513.0,1
1695120472,515.6666666666666,513.0,1
1695120475,558.6666666666667,822.0,1
1695120478,8036.333333333333,867.0,1
1695120481,8029.666666666666,870.0,1
1695120484,7978.666666666666,873.0,1
1695120487,8039.666666666667,867.0,1
1695120490,7990.333333333333,870.0,1
1695120493,8038.0,873.0,1
1695120496,8008.333333333333,876.0,1
1695120499,8045.333333333334,870.0,1
1695120502,8019.0,873.0,1
1695120505,6057.0,741.0,1
1695120508,676.6666666666666,513.0,1
1695120511,540.0,513.0,1
1695120514,484.3333333333333,522.0,1
1695120517,521.0,513.0,1
1695120520,552.6666666666666,924.0,1
1695120523,14562.666666666666,1125.0,1
1695120526,14558.333333333334,1122.0,1
1695120529,14397.0,1122.0,1
1695120532,14413.666666666666,1125.0,1
1695120535,14407.666666666666,1119.0,1
1695120538,14430.333333333332,1134.0,1
1695120541,14425.0,1134.0,1
1695120544,14443.333333333332,1134.0,1
1695120547,14438.666666666666,1131.0,1
1695120550,11136.333333333332,1056.0,1
1695120553,469.3333333333333,531.0,1
1695120556,464.0,513.0,1
1695120559,549.6666666666666,513.0,1
1695120562,500.0,513.0,1
1695120565,539.0,693.0,1
1695120568,22695.999999999996,1131.0,1
1695120571,22772.333333333332,1125.0,1
1695120574,22797.333333333332,1125.0,1
1695120577,22777.000000000004,1128.0,1
1695120580,22669.0,1131.0,1
1695120583,22760.666666666664,1140.0,1
1695120586,22761.333333333336,1143.0,1
1695120589,22746.666666666664,1143.0,1
1695120592,22733.666666666668,1152.0,1
1695120595,20332.0,1137.0,1
1695120598,509.0,519.0,1
1695120601,547.0,513.0,1
1695120604,510.66666666666663,513.0,1
1695120607,523.3333333333334,513.0,1
1695120610,550.3333333333333,513.0,1
1695120613,21262.666666666668,1122.0,1
