,Unnamed: 0,model_name,model_class,model_file,features,fe_files,output_type,mae,mape,package_mae,core_mae,uncore_mae,dram_mae,package_mape,core_mape,uncore_mape,dram_mape,trainer,node_type,feature_group
0,27,PolynomialRegressionTrainer_3,scikit,PolynomialRegressionTrainer_3.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,-1,1.31,PolynomialRegressionTrainer,3,BPFIRQ
1,30,PolynomialRegressionTrainer_2,scikit,PolynomialRegressionTrainer_2.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,-1,0.01,PolynomialRegressionTrainer,2,BPFIRQ
2,32,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,-1,0.04,LinearRegressionTrainer,1,BPFIRQ
3,33,LinearRegressionTrainer_3,scikit,LinearRegressionTrainer_3.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,-1,0.03,LinearRegressionTrainer,3,BPFIRQ
4,38,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.01,-1,0.04,PolynomialRegressionTrainer,1,BPFIRQ
5,40,LinearRegressionTrainer_2,scikit,LinearRegressionTrainer_2.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.05,-1,0.02,LinearRegressionTrainer,2,BPFIRQ
6,37,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.72,2.66,0.11,0.72,0.0,0.1,0.51,2.28,-1,2.66,GradientBoostingRegressorTrainer,1,BPFIRQ
7,5,SGDRegressorTrainer_3,scikit,SGDRegressorTrainer_3.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.75,24.44,0.72,0.75,0.0,0.25,11.19,15.22,-1,24.44,SGDRegressorTrainer,3,BPFIRQ
8,29,GradientBoostingRegressorTrainer_2,scikit,GradientBoostingRegressorTrainer_2.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.75,1.25,0.75,0.66,0.0,0.07,2.08,5.27,-1,1.25,GradientBoostingRegressorTrainer,2,BPFIRQ
9,2,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.8,24.63,0.8,0.55,0.0,0.22,13.1,9.02,-1,24.63,SGDRegressorTrainer,1,BPFIRQ
10,7,SGDRegressorTrainer_2,scikit,SGDRegressorTrainer_2.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.8,22.98,0.48,0.8,0.0,0.23,8.26,7.77,-1,22.98,SGDRegressorTrainer,2,BPFIRQ
11,28,GradientBoostingRegressorTrainer_3,scikit,GradientBoostingRegressorTrainer_3.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,0.83,2.93,0.83,0.44,0.0,0.07,2.03,1.91,-1,2.93,GradientBoostingRegressorTrainer,3,BPFIRQ
12,20,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,1.47,8.51,1.11,1.47,0.0,0.27,1.76,4.44,-1,8.51,XgboostFitTrainer,1,BPFIRQ
13,21,XgboostFitTrainer_3,xgboost,XgboostFitTrainer_3.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,3.01,3.72,0.79,3.01,0.0,0.58,2.92,6.02,-1,3.72,XgboostFitTrainer,3,BPFIRQ
14,24,XgboostFitTrainer_2,xgboost,XgboostFitTrainer_2.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,3.58,2.37,0.67,3.58,0.0,0.53,3.43,2.9,-1,2.37,XgboostFitTrainer,2,BPFIRQ
15,18,KNeighborsRegressorTrainer_3,scikit,KNeighborsRegressorTrainer_3.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,4.74,16.81,4.74,4.58,0.0,0.7,24.18,63.73,-1,16.81,KNeighborsRegressorTrainer,3,BPFIRQ
16,42,GradientBoostingRegressorTrainer_4,scikit,GradientBoostingRegressorTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,4.92,9.25,4.92,0.0,0.0,3.07,3.89,-1.0,-1,9.25,GradientBoostingRegressorTrainer,4,BPFIRQ
17,23,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,5.47,24.16,5.46,5.47,0.0,1.21,28.51,25.9,-1,24.16,KNeighborsRegressorTrainer,1,BPFIRQ
18,16,XgboostFitTrainer_4,xgboost,XgboostFitTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,5.95,7.04,5.95,0.0,0.0,2.12,4.58,-1.0,-1,7.04,XgboostFitTrainer,4,BPFIRQ
19,19,KNeighborsRegressorTrainer_2,scikit,KNeighborsRegressorTrainer_2.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,6.42,16.06,5.58,6.42,0.0,0.84,24.38,30.69,-1,16.06,KNeighborsRegressorTrainer,2,BPFIRQ
20,15,KNeighborsRegressorTrainer_4,scikit,KNeighborsRegressorTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,8.19,14.05,8.19,0.0,0.0,5.22,8.06,-1.0,-1,14.05,KNeighborsRegressorTrainer,4,BPFIRQ
21,41,PolynomialRegressionTrainer_4,scikit,PolynomialRegressionTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,11.23,13.83,11.23,0.0,0.0,4.23,12.41,-1.0,-1,13.83,PolynomialRegressionTrainer,4,BPFIRQ
22,6,LogarithmicRegressionTrainer_4,curvefit,LogarithmicRegressionTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,14.39,16.64,14.39,0.0,0.0,6.05,12.87,-1.0,-1,16.64,LogarithmicRegressionTrainer,4,BPFIRQ
23,36,GradientBoostingRegressorTrainer_0,scikit,GradientBoostingRegressorTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,14.99,4.95,14.99,0.0,0.0,0.88,8.85,-1.0,-1,4.95,GradientBoostingRegressorTrainer,0,BPFIRQ
29,14,SVRRegressorTrainer_4,scikit,SVRRegressorTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,17.37,7.77,17.37,0.0,0.0,3.55,23.01,-1.0,-1,7.77,SVRRegressorTrainer,4,BPFIRQ
30,13,SGDRegressorTrainer_4,scikit,SGDRegressorTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,17.99,19.05,17.99,0.0,0.0,5.5,13.72,-1.0,-1,19.05,SGDRegressorTrainer,4,BPFIRQ
31,17,XgboostFitTrainer_0,xgboost,XgboostFitTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,18.14,1.27,18.14,0.0,0.0,0.19,12.34,-1.0,-1,1.27,XgboostFitTrainer,0,BPFIRQ
33,44,LinearRegressionTrainer_4,scikit,LinearRegressionTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,21.44,15.51,21.44,0.0,0.0,5.67,20.19,-1.0,-1,15.51,LinearRegressionTrainer,4,BPFIRQ
34,43,ExponentialRegressionTrainer_4,curvefit,ExponentialRegressionTrainer_4.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,23.53,14.29,23.53,0.0,0.0,4.03,20.57,-1.0,-1,14.29,ExponentialRegressionTrainer,4,BPFIRQ
35,22,KNeighborsRegressorTrainer_0,scikit,KNeighborsRegressorTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,43.36,16.17,43.36,0.0,0.0,2.31,13.11,-1.0,-1,16.17,KNeighborsRegressorTrainer,0,BPFIRQ
36,10,LogarithmicRegressionTrainer_0,curvefit,LogarithmicRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,48.22,13.67,48.22,0.0,0.0,2.09,25.47,-1.0,-1,13.67,LogarithmicRegressionTrainer,0,BPFIRQ
38,25,LinearRegressionTrainer_0,scikit,LinearRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,76.28,9.7,76.28,0.0,0.0,1.74,66.8,-1.0,-1,9.7,LinearRegressionTrainer,0,BPFIRQ
39,26,ExponentialRegressionTrainer_0,curvefit,ExponentialRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,79.17,12.56,79.17,0.0,0.0,2.2,51.42,-1.0,-1,12.56,ExponentialRegressionTrainer,0,BPFIRQ
40,1,SGDRegressorTrainer_0,scikit,SGDRegressorTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",[],AbsPower,80.74,16.97,80.74,0.0,0.0,2.58,69.05,-1.0,-1,16.97,SGDRegressorTrainer,0,BPFIRQ
43,35,PolynomialRegressionTrainer_0,scikit,PolynomialRegressionTrainer_0.json,"['bpf_block_irq', 'bpf_cpu_time_ms', 'bpf_net_rx_irq', 'bpf_net_tx_irq', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,90.44,11.29,90.44,0.0,0.0,1.86,74.55,-1.0,-1,11.29,PolynomialRegressionTrainer,0,BPFIRQ
45,27,PolynomialRegressionTrainer_3,scikit,PolynomialRegressionTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,-1,0.05,PolynomialRegressionTrainer,3,BPFOnly
46,30,PolynomialRegressionTrainer_2,scikit,PolynomialRegressionTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,-1,0.02,PolynomialRegressionTrainer,2,BPFOnly
47,32,LinearRegressionTrainer_1,scikit,LinearRegressionTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.05,-1,0.04,LinearRegressionTrainer,1,BPFOnly
48,33,LinearRegressionTrainer_3,scikit,LinearRegressionTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.03,LinearRegressionTrainer,3,BPFOnly
49,38,PolynomialRegressionTrainer_1,scikit,PolynomialRegressionTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,-1,0.04,PolynomialRegressionTrainer,1,BPFOnly
50,40,LinearRegressionTrainer_2,scikit,LinearRegressionTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,-1,0.03,LinearRegressionTrainer,2,BPFOnly
51,5,SGDRegressorTrainer_3,scikit,SGDRegressorTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.37,31.26,0.37,0.23,0.0,0.28,2.48,3.94,-1,31.26,SGDRegressorTrainer,3,BPFOnly
52,2,SGDRegressorTrainer_1,scikit,SGDRegressorTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.4,30.67,0.37,0.4,0.0,0.28,4.77,4.99,-1,30.67,SGDRegressorTrainer,1,BPFOnly
53,7,SGDRegressorTrainer_2,scikit,SGDRegressorTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.44,24.08,0.44,0.27,0.0,0.36,9.02,5.26,-1,24.08,SGDRegressorTrainer,2,BPFOnly
54,28,GradientBoostingRegressorTrainer_3,scikit,GradientBoostingRegressorTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,0.57,1.64,0.4,0.57,0.0,0.15,1.97,1.17,-1,1.64,GradientBoostingRegressorTrainer,3,BPFOnly
55,20,XgboostFitTrainer_1,xgboost,XgboostFitTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,1.04,4.56,0.7,1.04,0.0,0.35,0.43,0.71,-1,4.56,XgboostFitTrainer,1,BPFOnly
56,29,GradientBoostingRegressorTrainer_2,scikit,GradientBoostingRegressorTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,1.26,1.21,0.16,1.26,0.0,0.05,2.09,2.84,-1,1.21,GradientBoostingRegressorTrainer,2,BPFOnly
57,21,XgboostFitTrainer_3,xgboost,XgboostFitTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,1.64,2.51,1.64,1.45,0.0,0.28,1.87,3.33,-1,2.51,XgboostFitTrainer,3,BPFOnly
58,23,KNeighborsRegressorTrainer_1,scikit,KNeighborsRegressorTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,1.74,1.6,1.26,1.74,0.0,0.22,1.21,2.17,-1,1.6,KNeighborsRegressorTrainer,1,BPFOnly
59,37,GradientBoostingRegressorTrainer_1,scikit,GradientBoostingRegressorTrainer_1.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,1.8,1.7,0.42,1.8,0.0,0.15,0.51,1.09,-1,1.7,GradientBoostingRegressorTrainer,1,BPFOnly
60,19,KNeighborsRegressorTrainer_2,scikit,KNeighborsRegressorTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,2.09,2.43,1.73,2.09,0.0,0.26,6.25,2.28,-1,2.43,KNeighborsRegressorTrainer,2,BPFOnly
61,24,XgboostFitTrainer_2,xgboost,XgboostFitTrainer_2.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,2.48,1.9,2.48,1.11,0.0,0.42,2.65,3.04,-1,1.9,XgboostFitTrainer,2,BPFOnly
62,18,KNeighborsRegressorTrainer_3,scikit,KNeighborsRegressorTrainer_3.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,2.65,4.28,2.65,0.91,0.0,0.17,2.87,1.02,-1,4.28,KNeighborsRegressorTrainer,3,BPFOnly
63,16,XgboostFitTrainer_4,xgboost,XgboostFitTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,5.04,9.82,5.04,0.0,0.0,2.92,3.65,-1.0,-1,9.82,XgboostFitTrainer,4,BPFOnly
64,15,KNeighborsRegressorTrainer_4,scikit,KNeighborsRegressorTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,5.83,7.17,5.83,0.0,0.0,2.8,5.19,-1.0,-1,7.17,KNeighborsRegressorTrainer,4,BPFOnly
65,42,GradientBoostingRegressorTrainer_4,scikit,GradientBoostingRegressorTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,5.85,10.3,5.85,0.0,0.0,3.21,3.77,-1.0,-1,10.3,GradientBoostingRegressorTrainer,4,BPFOnly
66,6,LogarithmicRegressionTrainer_4,curvefit,LogarithmicRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,13.46,16.3,13.46,0.0,0.0,5.54,10.67,-1.0,-1,16.3,LogarithmicRegressionTrainer,4,BPFOnly
72,41,PolynomialRegressionTrainer_4,scikit,PolynomialRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",['poly_scaler.pkl'],AbsPower,16.35,16.88,16.35,0.0,0.0,5.25,15.03,-1.0,-1,16.88,PolynomialRegressionTrainer,4,BPFOnly
74,14,SVRRegressorTrainer_4,scikit,SVRRegressorTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,18.86,7.77,18.86,0.0,0.0,3.13,23.53,-1.0,-1,7.77,SVRRegressorTrainer,4,BPFOnly
75,43,ExponentialRegressionTrainer_4,curvefit,ExponentialRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,24.34,16.49,24.34,0.0,0.0,5.25,24.78,-1.0,-1,16.49,ExponentialRegressionTrainer,4,BPFOnly
76,44,LinearRegressionTrainer_4,scikit,LinearRegressionTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,24.96,18.33,24.96,0.0,0.0,7.37,26.51,-1.0,-1,18.33,LinearRegressionTrainer,4,BPFOnly
77,36,GradientBoostingRegressorTrainer_0,scikit,GradientBoostingRegressorTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,25.0,6.82,25.0,0.0,0.0,1.01,20.42,-1.0,-1,6.82,GradientBoostingRegressorTrainer,0,BPFOnly
78,13,SGDRegressorTrainer_4,scikit,SGDRegressorTrainer_4.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,25.55,16.07,25.55,0.0,0.0,6.02,22.91,-1.0,-1,16.07,SGDRegressorTrainer,4,BPFOnly
79,17,XgboostFitTrainer_0,xgboost,XgboostFitTrainer_0.json,"['bpf_cpu_time_ms', 'bpf_page_cache_hit']",[],AbsPower,28.73,5.13,28.73,0.0,0.0,0.94,17.85,-1.0,-1,5.13,XgboostFitTrainer,0,BPFOnly
